Timestamp,Batch,Loss,Avg_Reward,Buffer_Size,Epsilon
09:06:31,231,0.6410,2.4395,262,0.9783
,CHECKPOINT BATCH 235,0.6059,,,
09:06:33,240,1.9264,2.8970,271,0.9775
,CHECKPOINT BATCH 240,1.9264,,,
,CHECKPOINT BATCH 245,4.0245,,,
,CHECKPOINT BATCH 250,1.7028,,,
,CHECKPOINT BATCH 255,1.0345,,,
09:06:35,260,6.0593,3.5715,291,0.9756
,CHECKPOINT BATCH 260,6.0593,,,
,CHECKPOINT BATCH 265,4.0403,,,
09:06:38,267,3.4470,3.8895,298,0.9750
,CHECKPOINT BATCH 270,4.5744,,,
09:06:40,275,2.6709,3.3225,306,0.9742
,CHECKPOINT BATCH 275,2.6709,,,
,CHECKPOINT BATCH 280,2.9751,,,
09:06:43,284,1.9772,2.9145,315,0.9734
,CHECKPOINT BATCH 285,3.1369,,,
,CHECKPOINT BATCH 290,2.8900,,,
09:06:45,294,4.3785,3.5635,325,0.9725
,CHECKPOINT BATCH 295,2.8715,,,
,CHECKPOINT BATCH 300,2.6612,,,
,CHECKPOINT BATCH 305,3.2242,,,
09:06:48,310,6.1353,4.3480,341,0.9710
,CHECKPOINT BATCH 310,6.1353,,,
,CHECKPOINT BATCH 315,3.8868,,,
09:06:50,317,5.0691,5.2665,348,0.9704
,CHECKPOINT BATCH 320,6.4727,,,
09:06:53,324,4.3475,7.2005,355,0.9697
,CHECKPOINT BATCH 325,6.2245,,,
,CHECKPOINT BATCH 330,8.8064,,,
09:06:55,331,6.7551,8.2380,362,0.9691
,CHECKPOINT BATCH 335,7.6625,,,
09:06:58,336,5.3938,8.6740,367,0.9686
,CHECKPOINT BATCH 340,7.4640,,,
,CHECKPOINT BATCH 345,9.4846,,,
,CHECKPOINT BATCH 350,7.8831,,,
,CHECKPOINT BATCH 355,7.1169,,,
,CHECKPOINT BATCH 360,9.6603,,,
09:07:00,364,13.0918,9.4215,395,0.9660
,CHECKPOINT BATCH 365,16.6521,,,
,CHECKPOINT BATCH 370,8.7640,,,
09:07:02,371,13.0700,9.4355,402,0.9654
,CHECKPOINT BATCH 375,11.6314,,,
09:07:04,376,11.3756,9.4340,407,0.9649
,CHECKPOINT BATCH 380,14.8934,,,
09:07:07,381,12.2127,9.4340,412,0.9645
,CHECKPOINT BATCH 385,8.9657,,,
09:07:10,387,12.4451,9.7340,418,0.9639
,CHECKPOINT BATCH 390,12.5686,,,
,CHECKPOINT BATCH 395,13.0210,,,
,CHECKPOINT BATCH 400,10.9310,,,
09:07:12,402,12.2209,7.9375,433,0.9626
,CHECKPOINT BATCH 405,16.5240,,,
,CHECKPOINT BATCH 410,16.2664,,,
,CHECKPOINT BATCH 415,14.5503,,,
,CHECKPOINT BATCH 420,11.6325,,,
,CHECKPOINT BATCH 425,7.1972,,,
09:07:14,429,11.9826,3.8070,460,0.9601
,CHECKPOINT BATCH 430,14.5173,,,
,CHECKPOINT BATCH 435,7.2726,,,
,CHECKPOINT BATCH 440,8.1198,,,
,CHECKPOINT BATCH 445,12.0292,,,
,CHECKPOINT BATCH 450,11.0075,,,
09:07:16,453,9.1167,1.2070,484,0.9579
,CHECKPOINT BATCH 455,9.2883,,,
,CHECKPOINT BATCH 460,10.2939,,,
,CHECKPOINT BATCH 465,7.1709,,,
,CHECKPOINT BATCH 470,13.2397,,,
,CHECKPOINT BATCH 475,10.1645,,,
09:07:18,476,6.7917,2.1900,507,0.9558
,CHECKPOINT BATCH 480,9.3078,,,
,CHECKPOINT BATCH 485,14.2830,,,
,CHECKPOINT BATCH 490,9.3612,,,
09:07:20,492,8.3690,1.9960,523,0.9544
,CHECKPOINT BATCH 495,7.4549,,,
09:07:23,500,8.4938,2.1275,531,0.9537
,CHECKPOINT BATCH 500,8.4938,,,
,CHECKPOINT BATCH 505,12.6836,,,
,CHECKPOINT BATCH 510,9.8753,,,
09:07:25,513,17.7903,2.4290,544,0.9525
,CHECKPOINT BATCH 515,17.7072,,,
,CHECKPOINT BATCH 520,7.8639,,,
09:07:27,521,8.8719,2.4125,552,0.9518
,CHECKPOINT BATCH 525,10.7879,,,
,CHECKPOINT BATCH 530,12.5171,,,
09:07:29,532,8.3492,4.3910,563,0.9508
,CHECKPOINT BATCH 535,8.7191,,,
,CHECKPOINT BATCH 540,10.0844,,,
09:07:31,541,11.3698,4.7155,572,0.9500
,CHECKPOINT BATCH 545,12.2027,,,
09:07:34,549,12.6895,5.0315,580,0.9493
,CHECKPOINT BATCH 550,8.4174,,,
,CHECKPOINT BATCH 555,12.2762,,,
,CHECKPOINT BATCH 560,11.0870,,,
,CHECKPOINT BATCH 565,8.1410,,,
09:07:36,568,15.6264,5.9880,599,0.9475
,CHECKPOINT BATCH 570,14.2225,,,
,CHECKPOINT BATCH 575,7.1047,,,
09:07:38,578,7.5061,5.3900,609,0.9466
,CHECKPOINT BATCH 580,21.6116,,,
,CHECKPOINT BATCH 585,11.1778,,,
09:07:40,590,9.1323,5.2265,621,0.9456
,CHECKPOINT BATCH 590,9.1323,,,
,CHECKPOINT BATCH 595,24.8861,,,
,CHECKPOINT BATCH 600,10.1539,,,
09:07:42,604,14.8095,5.0835,635,0.9443
,CHECKPOINT BATCH 605,20.2484,,,
,CHECKPOINT BATCH 610,18.4196,,,
,CHECKPOINT BATCH 615,15.9839,,,
09:07:45,617,9.4075,4.8060,648,0.9432
,CHECKPOINT BATCH 620,9.4210,,,
09:07:47,625,16.5673,4.6625,656,0.9424
,CHECKPOINT BATCH 625,16.5673,,,
,CHECKPOINT BATCH 630,20.8659,,,
09:07:49,632,17.0261,2.5255,663,0.9418
,CHECKPOINT BATCH 635,11.5046,,,
,CHECKPOINT BATCH 640,9.7938,,,
09:07:52,644,12.1253,1.9055,675,0.9407
,CHECKPOINT BATCH 645,15.4374,,,
,CHECKPOINT BATCH 650,9.8421,,,
,CHECKPOINT BATCH 655,15.0354,,,
09:07:54,659,13.5941,0.4045,690,0.9394
,CHECKPOINT BATCH 660,18.3975,,,
,CHECKPOINT BATCH 665,10.0214,,,
09:07:57,668,12.3540,0.2545,699,0.9386
,CHECKPOINT BATCH 670,16.6594,,,
09:07:59,674,11.3083,0.2455,705,0.9381
,CHECKPOINT BATCH 675,9.8465,,,
09:08:02,679,9.8797,0.2360,710,0.9376
,CHECKPOINT BATCH 680,7.7425,,,
,CHECKPOINT BATCH 685,9.4139,,,
09:08:04,687,11.1023,1.3035,718,0.9369
,CHECKPOINT BATCH 690,9.2525,,,
,CHECKPOINT BATCH 695,8.8774,,,
09:08:06,698,14.7910,1.7505,729,0.9360
,CHECKPOINT BATCH 700,13.8013,,,
,CHECKPOINT BATCH 705,16.2417,,,
09:08:09,708,17.0604,2.0595,739,0.9351
,CHECKPOINT BATCH 710,16.4439,,,
09:08:11,715,14.1003,2.3835,746,0.9344
,CHECKPOINT BATCH 715,14.1003,,,
,CHECKPOINT BATCH 720,14.6277,,,
,CHECKPOINT BATCH 725,8.8191,,,
09:08:13,727,11.8093,2.7105,758,0.9334
,CHECKPOINT BATCH 730,9.1313,,,
,CHECKPOINT BATCH 735,10.2147,,,
09:08:15,738,11.0718,2.7505,769,0.9324
,CHECKPOINT BATCH 740,12.6137,,,
,CHECKPOINT BATCH 745,10.9070,,,
,CHECKPOINT BATCH 750,6.9073,,,
09:08:18,752,10.4583,2.7970,783,0.9312
,CHECKPOINT BATCH 755,14.6394,,,
,CHECKPOINT BATCH 760,8.9007,,,
09:08:20,765,13.1413,2.6095,796,0.9300
,CHECKPOINT BATCH 765,13.1413,,,
,CHECKPOINT BATCH 770,11.2102,,,
09:08:22,774,13.4302,2.5745,805,0.9292
,CHECKPOINT BATCH 775,11.2417,,,
09:08:25,779,11.4674,2.5585,810,0.9288
,CHECKPOINT BATCH 780,12.1530,,,
,CHECKPOINT BATCH 785,11.3007,,,
09:08:28,786,11.4080,1.4900,817,0.9282
,CHECKPOINT BATCH 790,10.2026,,,
,CHECKPOINT BATCH 795,11.4427,,,
09:08:30,797,10.0711,1.0410,828,0.9272
,CHECKPOINT BATCH 800,12.9267,,,
09:08:32,805,10.0469,0.8775,836,0.9265
,CHECKPOINT BATCH 805,10.0469,,,
,CHECKPOINT BATCH 810,13.3251,,,
09:08:34,815,8.0342,0.5405,846,0.9256
,CHECKPOINT BATCH 815,8.0342,,,
,CHECKPOINT BATCH 820,7.4092,,,
,CHECKPOINT BATCH 825,8.1417,,,
,CHECKPOINT BATCH 830,12.4407,,,
,CHECKPOINT BATCH 835,12.3554,,,
09:08:37,836,7.6049,0.8600,867,0.9238
,CHECKPOINT BATCH 840,9.8729,,,
,CHECKPOINT BATCH 845,12.6766,,,
,CHECKPOINT BATCH 850,12.0863,,,
,CHECKPOINT BATCH 855,15.3309,,,
09:08:39,857,9.8964,0.8570,888,0.9220
,CHECKPOINT BATCH 860,13.5818,,,
,CHECKPOINT BATCH 865,12.0774,,,
09:08:41,869,9.7609,0.8880,900,0.9209
,CHECKPOINT BATCH 870,7.9198,,,
09:08:44,874,14.3956,0.9140,905,0.9205
,CHECKPOINT BATCH 875,8.9887,,,
,CHECKPOINT BATCH 880,7.6211,,,
09:08:47,884,8.6002,1.6815,915,0.9196
,CHECKPOINT BATCH 885,10.4633,,,
09:08:49,890,8.2581,2.2790,921,0.9191
,CHECKPOINT BATCH 890,8.2581,,,
09:08:52,895,8.9583,2.4285,926,0.9187
,CHECKPOINT BATCH 895,8.9583,,,
,CHECKPOINT BATCH 900,8.5073,,,
,CHECKPOINT BATCH 905,10.1561,,,
09:08:54,909,8.5057,2.5795,940,0.9175
,CHECKPOINT BATCH 910,8.7936,,,
,CHECKPOINT BATCH 915,15.6411,,,
09:08:57,920,7.8941,1.9380,951,0.9165
,CHECKPOINT BATCH 920,7.8941,,,
,CHECKPOINT BATCH 925,5.3284,,,
,CHECKPOINT BATCH 930,8.3277,,,
09:08:59,934,12.5619,3.0815,965,0.9153
,CHECKPOINT BATCH 935,16.0215,,,
,CHECKPOINT BATCH 940,10.2339,,,
,CHECKPOINT BATCH 945,14.5861,,,
09:09:01,946,12.7139,4.1075,977,0.9142
,CHECKPOINT BATCH 950,8.0285,,,
,CHECKPOINT BATCH 955,18.6699,,,
09:09:03,956,12.2204,5.2960,987,0.9134
,CHECKPOINT BATCH 960,10.8055,,,
,CHECKPOINT BATCH 965,14.8796,,,
,CHECKPOINT BATCH 970,7.5359,,,
09:09:06,972,14.4713,5.5330,1003,0.9120
,CHECKPOINT BATCH 975,18.5161,,,
,CHECKPOINT BATCH 980,14.7631,,,
,CHECKPOINT BATCH 985,11.5431,,,
09:09:08,986,9.8790,4.4730,1017,0.9108
,CHECKPOINT BATCH 990,12.3137,,,
,CHECKPOINT BATCH 995,8.5801,,,
09:09:10,999,17.6571,5.8345,1030,0.9097
,CHECKPOINT BATCH 1000,14.9365,,,
,CHECKPOINT BATCH 1005,9.8641,,,
,CHECKPOINT BATCH 1010,10.0079,,,
,CHECKPOINT BATCH 1015,18.4911,,,
,CHECKPOINT BATCH 1020,12.2101,,,
09:09:13,1021,10.5462,7.7960,1052,0.9078
,CHECKPOINT BATCH 1025,13.7590,,,
,CHECKPOINT BATCH 1030,8.1925,,,
,CHECKPOINT BATCH 1035,6.0936,,,
09:09:15,1038,12.6124,6.1340,1069,0.9063
,CHECKPOINT BATCH 1040,8.5521,,,
,CHECKPOINT BATCH 1045,13.3181,,,
,CHECKPOINT BATCH 1050,8.6205,,,
09:09:17,1054,13.2769,4.4810,1085,0.9050
,CHECKPOINT BATCH 1055,9.6370,,,
,CHECKPOINT BATCH 1060,8.5529,,,
,CHECKPOINT BATCH 1065,7.8166,,,
,CHECKPOINT BATCH 1070,15.7064,,,
09:09:19,1072,10.0930,4.0935,1103,0.9034
,CHECKPOINT BATCH 1075,12.7503,,,
09:09:22,1080,8.6997,4.0990,1111,0.9027
,CHECKPOINT BATCH 1080,8.6997,,,
,CHECKPOINT BATCH 1085,13.9892,,,
,CHECKPOINT BATCH 1090,7.0653,,,
09:09:24,1092,9.4347,3.1935,1123,0.9017
,CHECKPOINT BATCH 1095,8.9325,,,
,CHECKPOINT BATCH 1100,10.3935,,,
09:09:26,1101,16.0832,1.8370,1132,0.9010
,CHECKPOINT BATCH 1105,11.3102,,,
,CHECKPOINT BATCH 1110,8.2918,,,
09:09:29,1111,10.4102,0.4835,1142,0.9001
,CHECKPOINT BATCH 1115,16.3780,,,
,CHECKPOINT BATCH 1120,10.3818,,,
09:09:31,1123,11.7387,0.2130,1154,0.8991
,CHECKPOINT BATCH 1125,10.4665,,,
,CHECKPOINT BATCH 1130,17.6780,,,
09:09:33,1132,9.0041,0.2130,1163,0.8983
,CHECKPOINT BATCH 1135,10.6890,,,
,CHECKPOINT BATCH 1140,15.1434,,,
,CHECKPOINT BATCH 1145,12.1459,,,
09:09:35,1146,16.6416,0.2110,1177,0.8971
,CHECKPOINT BATCH 1150,16.7338,,,
09:09:38,1154,11.3720,0.1815,1185,0.8965
,CHECKPOINT BATCH 1155,9.7594,,,
,CHECKPOINT BATCH 1160,6.8110,,,
09:09:40,1164,13.9672,0.6060,1195,0.8956
,CHECKPOINT BATCH 1165,10.0640,,,
,CHECKPOINT BATCH 1170,15.8566,,,
,CHECKPOINT BATCH 1175,7.1323,,,
,CHECKPOINT BATCH 1180,11.5816,,,
09:09:43,1185,9.7629,0.5925,1216,0.8938
,CHECKPOINT BATCH 1185,9.7629,,,
,CHECKPOINT BATCH 1190,6.8918,,,
,CHECKPOINT BATCH 1195,7.7051,,,
,CHECKPOINT BATCH 1200,10.1878,,,
09:09:45,1203,10.0557,2.1660,1234,0.8923
,CHECKPOINT BATCH 1205,8.5596,,,
,CHECKPOINT BATCH 1210,15.4967,,,
09:09:47,1212,11.3628,2.9145,1243,0.8916
,CHECKPOINT BATCH 1215,11.6267,,,
09:09:49,1219,10.2111,3.0540,1250,0.8910
,CHECKPOINT BATCH 1220,9.4548,,,
,CHECKPOINT BATCH 1225,13.0675,,,
,CHECKPOINT BATCH 1230,14.9541,,,
,CHECKPOINT BATCH 1235,11.9197,,,
09:09:51,1239,10.4202,4.6430,1270,0.8893
,CHECKPOINT BATCH 1240,9.4547,,,
,CHECKPOINT BATCH 1245,8.9841,,,
,CHECKPOINT BATCH 1250,8.6967,,,
09:09:54,1253,9.2321,6.3135,1284,0.8881
,CHECKPOINT BATCH 1255,6.3443,,,
09:09:57,1258,9.3752,6.9190,1289,0.8877
,CHECKPOINT BATCH 1260,21.7663,,,
,CHECKPOINT BATCH 1265,12.3127,,,
09:10:00,1270,11.5554,6.5010,1301,0.8867
,CHECKPOINT BATCH 1270,11.5554,,,
,CHECKPOINT BATCH 1275,9.9572,,,
,CHECKPOINT BATCH 1280,18.7975,,,
09:10:02,1285,9.6830,6.4600,1316,0.8854
,CHECKPOINT BATCH 1285,9.6830,,,
,CHECKPOINT BATCH 1290,13.8793,,,
,CHECKPOINT BATCH 1295,11.3146,,,
09:10:04,1300,15.3170,5.1850,1331,0.8842
,CHECKPOINT BATCH 1300,15.3170,,,
,CHECKPOINT BATCH 1305,11.2428,,,
09:10:07,1307,17.1311,4.2690,1338,0.8836
,CHECKPOINT BATCH 1310,10.3770,,,
,CHECKPOINT BATCH 1315,14.9362,,,
,CHECKPOINT BATCH 1320,9.2389,,,
09:10:09,1324,11.7166,3.7920,1355,0.8822
,CHECKPOINT BATCH 1325,14.8704,,,
,CHECKPOINT BATCH 1330,11.3054,,,
,CHECKPOINT BATCH 1335,12.1550,,,
09:10:11,1339,17.7151,2.2130,1370,0.8809
,CHECKPOINT BATCH 1340,11.2664,,,
,CHECKPOINT BATCH 1345,9.4547,,,
,CHECKPOINT BATCH 1350,12.6114,,,
09:10:14,1354,11.6843,0.3915,1385,0.8797
,CHECKPOINT BATCH 1355,14.5356,,,
,CHECKPOINT BATCH 1360,14.2072,,,
,CHECKPOINT BATCH 1365,27.2432,,,
09:10:16,1369,11.0856,-0.0790,1400,0.8785
,CHECKPOINT BATCH 1370,13.1987,,,
,CHECKPOINT BATCH 1375,11.0273,,,
,CHECKPOINT BATCH 1380,9.8064,,,
09:10:18,1384,11.1696,-0.0510,1415,0.8772
,CHECKPOINT BATCH 1385,11.2271,,,
,CHECKPOINT BATCH 1390,9.9654,,,
,CHECKPOINT BATCH 1395,11.7057,,,
09:10:20,1400,7.6870,-0.0385,1431,0.8759
,CHECKPOINT BATCH 1400,7.6870,,,
,CHECKPOINT BATCH 1405,7.8096,,,
,CHECKPOINT BATCH 1410,10.2326,,,
,CHECKPOINT BATCH 1415,13.3802,,,
09:10:22,1418,11.4216,-0.0240,1449,0.8744
,CHECKPOINT BATCH 1420,15.1760,,,
,CHECKPOINT BATCH 1425,11.3110,,,
,CHECKPOINT BATCH 1430,16.5313,,,
09:10:24,1435,12.8137,-0.0240,1466,0.8730
,CHECKPOINT BATCH 1435,12.8137,,,
,CHECKPOINT BATCH 1440,11.2614,,,
,CHECKPOINT BATCH 1445,12.3067,,,
09:10:26,1450,10.3694,0.2885,1481,0.8718
,CHECKPOINT BATCH 1450,10.3694,,,
,CHECKPOINT BATCH 1455,12.3379,,,
09:10:30,1457,9.8467,1.3380,1488,0.8712
09:10:33,1460,14.4660,1.4915,1491,0.8709
,CHECKPOINT BATCH 1460,14.4660,,,
,CHECKPOINT BATCH 1465,14.1184,,,
,CHECKPOINT BATCH 1470,10.9975,,,
09:10:35,1473,9.7907,4.2135,1504,0.8699
09:10:38,1475,12.6115,4.2080,1506,0.8697
,CHECKPOINT BATCH 1475,12.6115,,,
,CHECKPOINT BATCH 1480,12.5534,,,
,CHECKPOINT BATCH 1485,11.7846,,,
,CHECKPOINT BATCH 1490,12.8672,,,
09:10:40,1492,13.3804,4.1830,1523,0.8683
,CHECKPOINT BATCH 1495,9.8557,,,
09:10:44,1500,6.9784,4.9285,1531,0.8677
,CHECKPOINT BATCH 1500,6.9784,,,
,CHECKPOINT BATCH 1505,12.3496,,,
09:10:46,1508,21.0624,5.3695,1539,0.8670
,CHECKPOINT BATCH 1510,10.7753,,,
,CHECKPOINT BATCH 1515,13.4039,,,
09:10:49,1519,9.6580,5.3695,1550,0.8661
,CHECKPOINT BATCH 1520,13.3717,,,
,CHECKPOINT BATCH 1525,14.0680,,,
,CHECKPOINT BATCH 1530,14.5666,,,
,CHECKPOINT BATCH 1535,12.3689,,,
,CHECKPOINT BATCH 1540,20.8200,,,
09:10:51,1543,16.4907,5.4190,1574,0.8642
,CHECKPOINT BATCH 1545,8.6589,,,
,CHECKPOINT BATCH 1550,6.8772,,,
,CHECKPOINT BATCH 1555,10.6034,,,
09:10:53,1557,10.1375,4.1360,1588,0.8630
,CHECKPOINT BATCH 1560,12.0840,,,
,CHECKPOINT BATCH 1565,11.9821,,,
09:10:55,1570,9.7579,1.6980,1601,0.8620
,CHECKPOINT BATCH 1570,9.7579,,,
,CHECKPOINT BATCH 1575,8.9335,,,
,CHECKPOINT BATCH 1580,9.0178,,,
,CHECKPOINT BATCH 1585,10.7453,,,
09:10:57,1586,8.3271,1.2995,1617,0.8607
,CHECKPOINT BATCH 1590,15.6381,,,
,CHECKPOINT BATCH 1595,6.5208,,,
,CHECKPOINT BATCH 1600,9.0038,,,
09:11:00,1602,12.1149,0.4510,1633,0.8594
,CHECKPOINT BATCH 1605,13.4870,,,
,CHECKPOINT BATCH 1610,10.6354,,,
,CHECKPOINT BATCH 1615,16.2156,,,
09:11:02,1619,10.8540,0.1865,1650,0.8580
,CHECKPOINT BATCH 1620,8.6440,,,
,CHECKPOINT BATCH 1625,13.3714,,,
,CHECKPOINT BATCH 1630,17.0093,,,
09:11:04,1635,7.9598,0.2310,1666,0.8567
,CHECKPOINT BATCH 1635,7.9598,,,
,CHECKPOINT BATCH 1640,8.7765,,,
,CHECKPOINT BATCH 1645,22.9044,,,
,CHECKPOINT BATCH 1650,12.1395,,,
09:11:06,1651,14.5657,0.1585,1682,0.8554
,CHECKPOINT BATCH 1655,13.4439,,,
,CHECKPOINT BATCH 1660,17.1484,,,
,CHECKPOINT BATCH 1665,21.7164,,,
09:11:08,1669,11.8956,0.1540,1700,0.8540
,CHECKPOINT BATCH 1670,10.4320,,,
,CHECKPOINT BATCH 1675,7.5400,,,
,CHECKPOINT BATCH 1680,12.6801,,,
,CHECKPOINT BATCH 1685,9.0044,,,
09:11:10,1686,12.1625,0.1320,1717,0.8526
,CHECKPOINT BATCH 1690,13.5988,,,
,CHECKPOINT BATCH 1695,11.4778,,,
,CHECKPOINT BATCH 1700,10.2002,,,
09:11:12,1703,11.1293,0.0850,1734,0.8512
,CHECKPOINT BATCH 1705,16.7506,,,
,CHECKPOINT BATCH 1710,17.7488,,,
,CHECKPOINT BATCH 1715,21.1171,,,
09:11:16,1717,12.2947,0.8130,1748,0.8501
,CHECKPOINT BATCH 1720,14.1753,,,
,CHECKPOINT BATCH 1725,8.4937,,,
,CHECKPOINT BATCH 1730,16.2188,,,
09:11:19,1733,21.1905,2.5860,1764,0.8488
,CHECKPOINT BATCH 1735,11.1979,,,
,CHECKPOINT BATCH 1740,14.6584,,,
,CHECKPOINT BATCH 1745,8.3769,,,
09:11:21,1749,11.2320,3.0210,1780,0.8476
,CHECKPOINT BATCH 1750,10.9635,,,
,CHECKPOINT BATCH 1755,10.9512,,,
09:11:23,1758,12.0604,3.0080,1789,0.8468
,CHECKPOINT BATCH 1760,7.7921,,,
,CHECKPOINT BATCH 1765,7.4826,,,
,CHECKPOINT BATCH 1770,13.6402,,,
09:11:25,1775,9.1632,3.2755,1806,0.8455
,CHECKPOINT BATCH 1775,9.1632,,,
09:11:28,1778,13.4496,3.2730,1809,0.8453
,CHECKPOINT BATCH 1780,11.3963,,,
,CHECKPOINT BATCH 1785,19.3400,,,
09:11:30,1786,9.1420,3.2905,1817,0.8446
,CHECKPOINT BATCH 1790,16.1631,,,
,CHECKPOINT BATCH 1795,17.1291,,,
09:11:33,1798,18.3834,3.3025,1829,0.8437
,CHECKPOINT BATCH 1800,8.9040,,,
,CHECKPOINT BATCH 1805,21.0470,,,
09:11:35,1808,12.3060,3.3135,1839,0.8429
,CHECKPOINT BATCH 1810,6.1893,,,
09:11:37,1814,10.9531,3.3275,1845,0.8424
,CHECKPOINT BATCH 1815,12.7254,,,
,CHECKPOINT BATCH 1820,6.5299,,,
09:11:40,1821,16.3370,1.6925,1852,0.8418
,CHECKPOINT BATCH 1825,5.9328,,,
,CHECKPOINT BATCH 1830,12.5952,,,
09:11:42,1834,7.8299,1.5985,1865,0.8408
,CHECKPOINT BATCH 1835,8.1039,,,
,CHECKPOINT BATCH 1840,17.2099,,,
,CHECKPOINT BATCH 1845,11.6818,,,
09:11:44,1848,15.0282,1.3505,1879,0.8397
,CHECKPOINT BATCH 1850,12.6815,,,
,CHECKPOINT BATCH 1855,13.5507,,,
09:11:46,1858,9.8237,1.3700,1889,0.8389
,CHECKPOINT BATCH 1860,5.5589,,,
,CHECKPOINT BATCH 1865,13.6575,,,
09:11:49,1868,9.7954,1.3710,1899,0.8381
,CHECKPOINT BATCH 1870,9.1438,,,
,CHECKPOINT BATCH 1875,13.0421,,,
,CHECKPOINT BATCH 1880,10.2857,,,
09:11:51,1881,10.9456,1.0510,1912,0.8371
,CHECKPOINT BATCH 1885,8.3924,,,
09:11:53,1889,20.7194,1.0285,1920,0.8365
,CHECKPOINT BATCH 1890,7.1444,,,
,CHECKPOINT BATCH 1895,8.5635,,,
09:11:56,1898,9.4894,1.0105,1929,0.8358
,CHECKPOINT BATCH 1900,9.9593,,,
,CHECKPOINT BATCH 1905,11.4688,,,
09:11:58,1906,9.9963,1.0145,1937,0.8351
,CHECKPOINT BATCH 1910,7.8573,,,
09:12:00,1914,10.6111,1.0160,1945,0.8345
,CHECKPOINT BATCH 1915,7.1878,,,
,CHECKPOINT BATCH 1920,17.3128,,,
09:12:03,1923,12.5516,0.6850,1954,0.8338
,CHECKPOINT BATCH 1925,13.6385,,,
,CHECKPOINT BATCH 1930,8.5442,,,
09:12:05,1932,8.6946,0.2055,1963,0.8331
,CHECKPOINT BATCH 1935,18.3005,,,
09:12:08,1938,7.9274,0.0395,1969,0.8326
,CHECKPOINT BATCH 1940,20.7061,,,
09:12:10,1943,11.1967,0.0405,1974,0.8322
,CHECKPOINT BATCH 1945,9.9707,,,
09:12:13,1948,9.7861,0.0435,1979,0.8318
