Timestamp,Steps,Avg_Reward_50,Epsilon,Done_Count
18:06:52,3815,0.5300,0.6988,0
18:06:57,3860,0.2290,0.6958,0
18:07:02,3905,0.1740,0.6929,0
18:07:07,3950,0.8890,0.6901,0
18:07:12,3996,0.2180,0.6871,0
18:07:17,4041,0.2120,0.6843,0
18:07:22,4087,-0.0920,0.6814,0
18:07:27,4132,-0.0900,0.6785,0
18:07:32,4178,-0.0920,0.6756,0
18:07:38,4223,-0.0750,0.6728,0
18:07:43,4269,5.8090,0.6700,0
18:07:49,4303,4.9130,0.6679,0
18:07:54,4349,6.9940,0.6650,0
18:07:59,4382,3.0750,0.6630,0
18:08:04,4415,4.3240,0.6610,0
18:08:09,4461,4.0520,0.6582,0
18:08:14,4506,-0.0900,0.6554,0
18:08:19,4552,0.0150,0.6527,0
18:08:24,4586,0.0420,0.6506,0
18:08:29,4632,2.7880,0.6479,0
18:08:34,4667,4.6960,0.6458,0
18:08:39,4713,5.6510,0.6430,0
18:08:45,4747,1.7630,0.6410,0
18:08:51,4790,6.5600,0.6385,0
18:08:56,4835,13.8430,0.6358,0
18:09:01,4869,5.6240,0.6339,0
18:09:06,4903,4.3590,0.6319,0
18:09:11,4949,1.4650,0.6292,0
18:09:16,4994,-0.0180,0.6266,0
18:09:21,5039,0.0410,0.6240,0
18:09:26,5085,5.3560,0.6214,0
18:09:31,5119,3.1780,0.6194,0
18:09:37,5155,7.8930,0.6174,0
18:09:42,5200,4.2920,0.6149,0
18:09:47,5246,5.0390,0.6123,0
18:09:52,5279,7.0900,0.6104,0
18:09:57,5313,4.7670,0.6085,0
18:10:02,5358,5.9350,0.6060,0
18:10:07,5392,5.5960,0.6041,0
18:10:12,5437,7.3770,0.6016,0
18:10:17,5482,4.2610,0.5991,0
18:10:22,5528,2.9760,0.5966,0
18:10:27,5573,0.9290,0.5942,0
18:10:32,5607,2.0580,0.5923,0
18:10:38,5651,7.9560,0.5899,0
18:10:43,5696,12.9120,0.5875,0
18:10:48,5729,2.3450,0.5857,0
18:10:53,5774,4.5810,0.5833,0
18:10:59,5807,1.5240,0.5816,0
18:11:04,5847,9.5070,0.5795,0
18:11:09,5892,3.0740,0.5771,0
18:11:14,5937,2.4780,0.5747,0
18:11:20,5976,6.2230,0.5727,0
18:11:25,6021,9.9980,0.5703,0
18:11:30,6054,5.3270,0.5686,0
18:11:35,6087,8.0470,0.5669,0
18:11:40,6121,8.2670,0.5652,0
18:11:45,6154,7.1020,0.5635,0
18:11:50,6187,8.0560,0.5618,0
18:11:55,6232,8.6860,0.5595,0
18:12:00,6265,4.7180,0.5578,0
18:12:05,6310,9.5040,0.5555,0
18:12:10,6343,5.1850,0.5538,0
18:12:15,6388,6.5970,0.5516,0
18:12:20,6422,5.6280,0.5499,0
18:12:26,6455,6.7210,0.5482,0
18:12:31,6490,9.7720,0.5465,0
18:12:36,6523,7.1600,0.5449,0
18:12:41,6568,5.6330,0.5426,0
18:12:46,6601,4.4020,0.5410,0
18:12:51,6635,6.7510,0.5393,0
18:12:56,6668,10.4110,0.5377,0
18:13:02,6706,9.5100,0.5359,0
18:13:07,6751,8.9440,0.5337,0
18:13:12,6796,7.5740,0.5315,0
18:13:17,6829,4.7800,0.5299,0
18:13:22,6863,3.7950,0.5283,0
18:13:27,6908,5.6460,0.5262,0
18:13:32,6941,5.0130,0.5246,0
18:13:37,6986,10.1220,0.5225,0
18:13:42,7020,2.4410,0.5209,0
18:13:47,7053,5.9170,0.5193,0
18:13:52,7098,4.2790,0.5172,0
18:13:57,7143,7.2530,0.5151,0
18:14:02,7176,5.8830,0.5136,0
18:14:07,7209,7.6760,0.5120,0
18:14:13,7244,10.4630,0.5104,0
18:14:18,7289,9.3140,0.5084,0
18:14:23,7322,6.8330,0.5069,0
18:14:28,7355,6.8070,0.5053,0
18:14:33,7401,6.7190,0.5033,0
18:14:39,7435,4.9400,0.5017,0
18:14:45,7479,4.5930,0.4997,0
18:14:51,7516,2.8750,0.4981,0
18:14:57,7556,6.1620,0.4963,0
18:15:02,7590,6.1630,0.4948,0
18:15:07,7635,13.0210,0.4928,0
18:15:12,7668,5.2550,0.4913,0
18:15:18,7709,4.5390,0.4895,0
18:15:23,7742,6.5230,0.4881,0
18:15:28,7776,5.5390,0.4866,0
18:15:33,7821,8.3430,0.4846,0
18:15:38,7854,7.7090,0.4832,0
18:15:44,7893,10.7450,0.4815,0
18:15:49,7930,10.7910,0.4799,0
18:15:54,7963,6.1840,0.4785,0
18:15:59,7996,7.7000,0.4771,0
18:16:04,8029,7.6350,0.4757,0
18:16:11,8073,11.5930,0.4738,0
18:16:16,8118,4.2500,0.4719,0
18:16:21,8163,4.7980,0.4700,0
18:16:26,8197,7.0860,0.4686,0
18:16:31,8234,10.1170,0.4670,0
18:16:36,8279,7.4690,0.4652,0
18:16:41,8312,4.0880,0.4638,0
18:16:47,8348,10.7600,0.4623,0
18:16:53,8393,8.1760,0.4605,0
18:16:58,8438,9.3160,0.4586,0
18:17:03,8471,4.6900,0.4573,0
18:17:08,8504,8.9070,0.4559,0
18:17:13,8537,10.7530,0.4546,0
18:17:18,8582,10.2140,0.4528,0
18:17:23,8616,7.1810,0.4514,0
18:17:28,8649,5.0150,0.4501,0
18:17:34,8683,7.0740,0.4487,0
18:17:39,8716,7.1150,0.4474,0
18:17:44,8749,9.5400,0.4461,0
18:17:49,8783,8.2830,0.4448,0
18:17:54,8828,9.3750,0.4430,0
18:17:59,8861,7.9770,0.4417,0
18:18:04,8895,6.5420,0.4404,0
18:18:09,8928,7.2980,0.4391,0
18:18:14,8973,9.0630,0.4373,0
18:18:19,9006,6.2650,0.4360,0
18:18:24,9039,5.9560,0.4348,0
18:18:29,9073,7.6380,0.4335,0
18:18:34,9118,8.0500,0.4317,0
18:18:39,9151,6.5770,0.4305,0
18:18:44,9184,9.5470,0.4292,0
18:18:49,9217,9.5820,0.4280,0
18:18:55,9262,9.3980,0.4263,0
18:19:00,9294,8.3590,0.4251,0
18:19:05,9327,2.9490,0.4239,0
18:19:10,9373,0.1520,0.4221,0
18:19:15,9418,5.1860,0.4205,0
18:19:20,9451,5.4690,0.4192,0
18:19:25,9496,7.4040,0.4176,0
18:19:30,9529,2.4500,0.4164,0
18:19:36,9559,0.0630,0.4153,0
18:19:41,9603,5.1500,0.4137,0
18:19:46,9636,7.3730,0.4125,0
18:19:52,9678,9.5370,0.4110,0
18:19:57,9723,10.2250,0.4093,0
18:20:02,9756,2.6230,0.4082,0
18:20:08,9798,14.1750,0.4067,0
18:20:14,9833,10.0970,0.4054,0
18:20:19,9866,6.5070,0.4042,0
18:20:24,9905,7.9550,0.4029,0
18:20:29,9950,8.0990,0.4013,0
18:20:34,9983,5.5860,0.4001,0
18:20:39,10016,6.4420,0.3990,0
18:20:45,10061,7.4520,0.3974,0
18:20:50,10095,6.1270,0.3962,0
18:20:55,10140,8.1170,0.3947,0
18:21:00,10173,5.9340,0.3935,0
18:21:06,10217,8.6130,0.3920,0
18:21:11,10250,7.4100,0.3909,0
18:21:16,10295,11.0240,0.3894,0
18:21:22,10336,6.7070,0.3880,0
18:21:27,10380,12.9950,0.3865,0
18:21:32,10414,6.5190,0.3853,0
18:21:37,10447,6.2060,0.3842,0
18:21:42,10480,10.7380,0.3831,0
18:21:47,10524,10.9590,0.3817,0
18:21:52,10557,5.2690,0.3806,0
18:21:57,10602,8.1390,0.3791,0
18:22:02,10647,-0.0880,0.3776,0
18:22:08,10692,-0.0890,0.3762,0
18:22:14,10737,-0.0820,0.3747,0
18:22:19,10770,5.6070,0.3736,0
18:22:24,10814,13.2050,0.3722,0
18:22:29,10847,5.6140,0.3711,0
18:22:34,10880,11.3630,0.3701,0
18:22:39,10924,10.6880,0.3687,0
18:22:44,10969,5.1480,0.3672,1
18:22:49,11002,6.0070,0.3662,0
18:22:54,11036,7.1120,0.3651,0
18:22:59,11080,13.6690,0.3637,0
18:23:04,11113,3.5340,0.3627,0
18:23:10,11158,10.9550,0.3613,0
18:23:15,11191,5.0560,0.3603,0
18:23:20,11236,11.5240,0.3589,0
18:23:25,11269,5.2470,0.3579,0
18:23:31,11311,14.1390,0.3566,0
18:23:36,11355,10.9300,0.3552,0
18:23:41,11393,9.5200,0.3541,0
18:23:47,11438,7.4110,0.3527,0
18:23:52,11472,5.9050,0.3517,0
18:23:57,11506,8.7020,0.3507,0
18:24:02,11551,12.3660,0.3493,0
18:24:07,11584,5.5110,0.3483,0
18:24:12,11628,13.5930,0.3470,0
18:24:17,11662,3.7270,0.3460,0
18:24:22,11707,0.8270,0.3447,0
18:24:27,11752,12.6380,0.3433,0
18:24:32,11785,8.0580,0.3424,0
18:24:37,11818,8.3100,0.3414,0
18:24:43,11863,10.6770,0.3401,0
18:24:48,11896,3.4430,0.3392,0
18:24:53,11929,10.5240,0.3382,0
18:24:58,11974,12.8670,0.3369,0
18:25:03,12007,8.0610,0.3360,0
18:25:08,12040,8.2290,0.3350,0
18:25:13,12085,10.9470,0.3337,0
18:25:18,12129,0.3960,0.3325,0
18:25:23,12174,0.3990,0.3312,0
18:25:28,12219,0.3190,0.3300,0
18:25:33,12264,0.0390,0.3287,0
18:25:38,12309,0.3180,0.3275,0
18:25:43,12354,0.5480,0.3262,0
18:25:48,12387,6.5390,0.3253,0
18:25:53,12420,8.0090,0.3244,0
18:25:58,12453,9.7500,0.3235,0
18:26:03,12498,11.6220,0.3223,0
18:26:08,12531,6.4900,0.3214,0
18:26:13,12564,9.6130,0.3205,0
18:26:19,12609,12.4870,0.3193,0
18:26:24,12654,0.2130,0.3180,0
18:26:29,12699,0.8220,0.3168,0
18:26:34,12744,-0.0890,0.3156,0
18:26:39,12788,0.6050,0.3145,0
18:26:44,12822,0.4730,0.3136,0
18:26:49,12855,10.0930,0.3127,0
18:26:54,12900,9.9350,0.3115,0
18:26:59,12933,7.1600,0.3107,0
18:27:04,12977,4.1720,0.3095,0
18:27:09,13021,2.6430,0.3084,0
18:27:14,13066,-0.0880,0.3072,0
18:27:19,13110,2.3890,0.3061,0
18:27:24,13155,4.6220,0.3049,0
18:27:29,13200,0.2260,0.3038,0
18:27:35,13245,0.8370,0.3027,0
18:27:40,13290,0.0290,0.3015,0
18:27:45,13335,0.0850,0.3004,0
18:27:50,13368,6.7670,0.2996,0
18:27:55,13401,8.9500,0.2988,0
18:28:00,13434,9.1620,0.2979,0
18:28:05,13470,13.3860,0.2970,0
18:28:10,13515,11.8010,0.2959,0
18:28:16,13552,9.5390,0.2950,0
18:28:21,13596,13.7410,0.2939,0
18:28:26,13629,8.9270,0.2931,0
18:28:31,13662,9.5920,0.2923,0
18:28:37,13699,12.5100,0.2914,0
18:28:42,13732,9.2830,0.2907,0
18:28:47,13777,10.8690,0.2896,0
18:28:52,13809,7.9890,0.2888,0
18:28:57,13842,9.8530,0.2880,0
18:29:02,13887,12.3410,0.2870,0
18:29:07,13920,8.7570,0.2862,0
18:29:13,13962,12.1800,0.2852,0
18:29:18,14007,7.6450,0.2841,0
18:29:23,14040,7.0270,0.2834,0
18:29:28,14085,1.1070,0.2823,0
18:29:33,14130,-0.0900,0.2813,0
18:29:38,14163,0.6170,0.2805,0
18:29:43,14207,15.0370,0.2795,0
18:29:48,14251,5.1660,0.2785,1
18:29:53,14284,4.8030,0.2777,0
18:29:58,14329,5.3610,0.2767,0
18:30:03,14374,2.9100,0.2757,0
18:30:09,14419,0.2260,0.2747,0
18:30:14,14465,0.1700,0.2736,0
18:30:19,14510,-0.0870,0.2726,0
18:30:24,14543,4.0290,0.2719,0
18:30:29,14576,6.5270,0.2712,0
18:30:34,14621,10.6610,0.2702,0
18:30:39,14653,2.4630,0.2695,0
18:30:44,14686,5.8790,0.2688,0
18:30:49,14718,9.1750,0.2681,0
18:30:54,14763,11.9220,0.2671,0
18:30:59,14808,2.0890,0.2661,0
18:31:04,14842,3.8060,0.2654,0
18:31:10,14884,11.7460,0.2645,0
18:31:16,14929,13.2080,0.2635,0
18:31:21,14962,6.5070,0.2628,0
18:31:26,15002,14.1100,0.2620,0
18:31:31,15047,12.4220,0.2610,0
18:31:36,15080,7.9970,0.2603,0
18:31:43,15124,13.1500,0.2594,0
18:31:48,15157,6.8220,0.2587,0
18:31:53,15190,5.6050,0.2580,0
18:31:58,15235,13.4200,0.2571,0
18:32:03,15268,6.5110,0.2564,0
18:32:08,15310,12.8900,0.2555,0
18:32:13,15345,3.9220,0.2548,0
18:32:18,15390,12.1670,0.2539,0
18:32:23,15423,7.7670,0.2532,0
18:32:29,15467,12.1230,0.2523,0
18:32:34,15500,5.8380,0.2517,0
18:32:39,15545,16.0010,0.2508,0
18:32:44,15577,7.7040,0.2501,0
18:32:49,15610,8.0450,0.2494,0
18:32:54,15655,13.8580,0.2486,0
18:32:59,15700,5.4790,0.2477,0
18:33:04,15745,0.3930,0.2468,0
18:33:09,15790,0.2050,0.2459,0
18:33:14,15835,0.1320,0.2450,0
18:33:19,15880,0.1580,0.2441,0
18:33:24,15925,0.0930,0.2433,0
18:33:29,15958,2.5410,0.2426,0
18:33:36,16001,14.0900,0.2418,0
18:33:41,16046,13.3530,0.2409,0
18:33:46,16078,8.0530,0.2403,0
18:33:51,16113,8.5840,0.2397,0
18:33:56,16158,13.7370,0.2388,0
18:34:01,16191,7.4400,0.2382,0
18:34:06,16224,7.6500,0.2376,0
18:34:11,16257,10.7640,0.2370,0
18:34:16,16291,10.4520,0.2363,0
18:34:22,16325,9.0020,0.2357,0
18:34:27,16369,14.1690,0.2349,0
18:34:32,16414,12.2990,0.2340,0
18:34:37,16447,4.3890,0.2334,0
18:34:42,16492,1.1430,0.2326,0
18:34:47,16526,4.5100,0.2320,0
18:34:52,16559,3.1720,0.2314,0
18:34:57,16592,5.8830,0.2308,0
18:35:02,16624,6.4270,0.2302,0
18:35:08,16650,4.9100,0.2297,0
18:35:13,16695,12.3990,0.2289,0
18:35:18,16728,7.7250,0.2284,0
18:35:23,16773,11.4060,0.2276,0
18:35:28,16818,3.9530,0.2268,0
18:35:34,16856,0.8400,0.2261,0
18:35:39,16901,13.1610,0.2253,0
18:35:44,16945,9.1460,0.2245,0
18:35:50,16986,10.4610,0.2238,0
18:35:55,17030,13.2550,0.2230,0
18:36:00,17062,5.6020,0.2225,0
18:36:05,17106,15.5900,0.2217,0
18:36:10,17139,7.1010,0.2212,0
18:36:15,17184,16.0710,0.2204,0
18:36:20,17217,8.0160,0.2198,0
18:36:25,17251,11.9200,0.2193,0
18:36:30,17296,9.9770,0.2185,0
18:36:35,17341,6.0360,0.2177,0
18:36:40,17386,0.1600,0.2170,0
18:36:46,17423,0.1210,0.2164,0
18:36:51,17468,14.6840,0.2156,0
18:36:56,17501,8.6500,0.2151,0
18:37:02,17539,7.5720,0.2145,0
18:37:07,17583,10.2090,0.2137,0
18:37:12,17616,9.8450,0.2132,0
18:37:17,17661,7.4170,0.2125,0
18:37:22,17706,7.6210,0.2117,0
18:37:28,17744,-0.0320,0.2111,0
18:37:33,17788,14.5230,0.2104,0
18:37:39,17830,8.5850,0.2097,0
18:37:44,17875,10.4270,0.2090,0
18:37:50,17920,12.2830,0.2083,0
18:37:55,17964,14.1480,0.2076,0
18:38:00,18009,6.1730,0.2069,0
18:38:05,18054,4.1600,0.2062,0
18:38:10,18087,6.5340,0.2057,0
18:38:16,18120,6.5390,0.2052,0
18:38:21,18165,13.2480,0.2045,0
18:38:26,18204,9.6060,0.2039,0
18:38:31,18248,11.9370,0.2032,1
18:38:36,18281,8.3180,0.2027,0
18:38:42,18325,12.8540,0.2020,0
18:38:47,18358,5.2370,0.2015,0
18:38:52,18403,14.5940,0.2008,0
18:38:57,18436,5.5420,0.2003,0
18:39:02,18480,13.4360,0.1997,0
18:39:07,18513,6.7500,0.1992,0
18:39:13,18552,11.2560,0.1986,0
18:39:18,18597,9.4250,0.1979,0
18:39:23,18641,8.2220,0.1973,0
18:39:28,18674,7.4530,0.1968,0
18:39:33,18711,13.1320,0.1963,0
18:39:38,18755,13.9410,0.1956,0
18:39:43,18787,3.7730,0.1952,0
18:39:50,18832,14.6790,0.1945,0
18:39:55,18876,15.7730,0.1939,0
18:40:00,18908,6.8610,0.1934,0
18:40:05,18941,7.7220,0.1929,0
18:40:10,18986,13.1540,0.1923,0
18:40:15,19031,5.5860,0.1917,0
18:40:20,19075,-0.0830,0.1910,0
18:40:25,19120,0.0350,0.1904,0
18:40:30,19164,0.0960,0.1898,0
18:40:35,19208,0.9420,0.1892,0
18:40:40,19253,-0.0470,0.1886,0
18:40:45,19286,5.2430,0.1881,0
18:40:50,19330,12.8220,0.1875,1
18:40:56,19356,6.1380,0.1871,0
18:41:01,19401,12.3180,0.1865,0
18:41:07,19444,12.2570,0.1859,0
18:41:12,19489,12.5190,0.1853,0
18:41:17,19533,9.2020,0.1847,0
18:41:22,19566,4.7110,0.1843,0
18:41:29,19609,13.8380,0.1837,0
18:41:34,19654,13.9010,0.1831,0
18:41:39,19687,5.8790,0.1827,0
18:41:44,19720,8.6610,0.1822,0
18:41:49,19765,12.5040,0.1816,0
18:41:54,19798,6.1680,0.1812,0
18:41:59,19830,10.9560,0.1808,0
18:42:04,19874,13.3860,0.1802,0
18:42:09,19906,5.8510,0.1798,0
18:42:15,19945,14.1150,0.1793,0
18:42:20,19989,15.4160,0.1787,0
18:42:25,20022,8.5830,0.1783,0
18:42:30,20066,9.4520,0.1777,0
18:42:35,20099,3.7330,0.1773,0
18:42:41,20139,15.9000,0.1768,0
18:42:46,20184,15.1650,0.1762,0
18:42:51,20217,9.2650,0.1758,0
18:42:56,20249,9.8400,0.1754,0
18:43:01,20292,14.7110,0.1749,0
18:43:06,20337,0.6950,0.1743,0
18:43:12,20380,0.2600,0.1738,0
18:43:17,20424,13.3270,0.1732,0
18:43:22,20456,5.2520,0.1728,0
18:43:27,20489,6.8140,0.1724,0
18:43:32,20534,13.0480,0.1719,0
18:43:38,20578,10.4650,0.1714,0
18:43:43,20611,9.2440,0.1710,0
18:43:48,20656,12.8830,0.1704,0
18:43:53,20689,5.6120,0.1700,0
18:43:58,20734,16.9760,0.1695,0
18:44:03,20778,10.2810,0.1690,0
18:44:09,20818,6.0260,0.1685,0
18:44:14,20862,13.5500,0.1680,0
18:44:19,20894,7.1470,0.1676,0
18:44:24,20938,15.1110,0.1671,0
18:44:29,20970,6.8060,0.1667,0
18:44:34,21014,15.7870,0.1662,0
18:44:39,21047,5.2710,0.1658,0
18:44:44,21091,17.2640,0.1653,0
18:44:49,21124,5.8880,0.1649,0
18:44:54,21155,9.1890,0.1646,0
18:44:59,21187,8.0190,0.1642,0
18:45:04,21220,9.7440,0.1638,0
18:45:09,21264,16.6100,0.1633,0
18:45:14,21309,3.6140,0.1628,0
18:45:19,21341,0.9310,0.1624,0
18:45:24,21386,4.9730,0.1619,0
18:45:30,21431,0.0910,0.1614,0
18:45:35,21476,1.5960,0.1609,0
18:45:40,21521,13.1220,0.1604,0
18:45:45,21566,2.7240,0.1599,0
18:45:50,21610,0.9540,0.1595,0
18:45:55,21654,-0.0470,0.1590,0
18:46:00,21699,-0.0010,0.1585,0
18:46:05,21732,4.0540,0.1581,0
18:46:10,21765,10.4470,0.1578,0
18:46:15,21798,2.0670,0.1574,0
18:46:20,21842,13.9660,0.1570,0
18:46:25,21875,8.9300,0.1566,0
18:46:30,21919,11.1190,0.1561,0
18:46:35,21964,10.0500,0.1557,0
18:46:40,21997,5.9020,0.1553,0
18:46:45,22042,13.3850,0.1548,0
18:46:50,22087,11.4270,0.1544,0
18:46:55,22119,9.2600,0.1540,0
18:47:01,22152,10.1910,0.1537,0
18:47:06,22196,10.7240,0.1532,0
18:47:11,22240,-0.0330,0.1528,0
18:47:16,22284,0.0610,0.1523,0
18:47:21,22328,0.9600,0.1519,0
18:47:26,22371,8.7890,0.1514,0
18:47:31,22415,5.8120,0.1510,0
18:47:36,22459,8.2710,0.1506,0
18:47:41,22492,8.3070,0.1502,0
18:47:46,22537,13.2550,0.1498,0
18:47:51,22581,0.3660,0.1493,0
18:47:56,22626,0.8840,0.1489,0
18:48:01,22659,0.9670,0.1486,0
18:48:06,22692,8.8410,0.1482,0
18:48:11,22736,12.7610,0.1478,0
18:48:16,22769,8.3410,0.1475,0
18:48:21,22801,8.2510,0.1472,0
18:48:26,22834,8.2690,0.1468,0
18:48:31,22878,9.2530,0.1464,0
18:48:37,22923,0.7050,0.1460,0
18:48:42,22968,0.2370,0.1456,0
18:48:47,23013,0.2670,0.1451,0
18:48:53,23052,0.0250,0.1448,0
18:48:58,23095,13.8750,0.1444,0
18:49:03,23138,14.2320,0.1439,0
18:49:08,23182,11.1620,0.1435,0
18:49:13,23215,10.8040,0.1432,0
18:49:18,23259,15.3090,0.1428,0
18:49:23,23292,10.8650,0.1425,0
18:49:29,23337,16.3110,0.1421,0
18:49:34,23381,14.7970,0.1417,0
18:49:41,23425,9.7960,0.1413,0
18:49:46,23469,13.8990,0.1409,0
18:49:51,23514,4.8440,0.1405,0
18:49:56,23559,2.3820,0.1401,0
18:50:01,23592,5.2010,0.1398,0
18:50:06,23637,16.8980,0.1394,0
18:50:11,23670,8.2660,0.1391,0
18:50:16,23714,14.2220,0.1387,0
18:50:22,23754,9.5480,0.1383,0
18:50:27,23787,10.5010,0.1380,0
18:50:32,23831,15.1440,0.1377,0
18:50:37,23875,12.7720,0.1373,0
18:50:43,23920,10.7360,0.1369,0
18:50:48,23953,3.7390,0.1366,0
18:50:53,23998,19.1040,0.1362,0
18:50:58,24030,10.5170,0.1359,0
18:51:03,24074,15.0540,0.1356,0
18:51:08,24119,8.9450,0.1352,0
18:51:13,24152,4.9180,0.1349,0
18:51:18,24197,15.3820,0.1345,0
18:51:23,24230,9.6020,0.1342,0
18:51:28,24274,13.8080,0.1339,0
18:51:33,24306,8.2920,0.1336,0
18:51:38,24350,12.9140,0.1332,0
18:51:43,24383,5.8680,0.1330,0
18:51:48,24428,18.4140,0.1326,0
18:51:53,24461,7.4160,0.1323,0
18:51:58,24494,10.8370,0.1320,0
18:52:03,24537,14.7290,0.1317,0
18:52:09,24573,10.7380,0.1314,0
18:52:14,24617,13.6600,0.1310,0
18:52:19,24662,11.0180,0.1307,0
18:52:24,24707,8.6450,0.1303,0
18:52:29,24740,5.8410,0.1300,0
18:52:34,24773,10.1390,0.1298,0
18:52:40,24816,17.4360,0.1294,0
18:52:45,24860,13.2460,0.1291,0
18:52:51,24904,9.2870,0.1287,0
18:52:57,24947,11.3970,0.1284,0
18:53:02,24992,13.2990,0.1281,0
18:53:07,25036,6.7430,0.1277,0
18:53:12,25080,0.0320,0.1274,0
18:53:17,25125,0.0940,0.1270,0
18:53:22,25170,3.0920,0.1267,0
18:53:27,25215,11.0290,0.1263,0
18:53:32,25248,4.8430,0.1261,0
18:53:37,25292,17.5190,0.1257,0
18:53:42,25325,10.2320,0.1255,0
18:53:47,25358,11.6220,0.1252,0
18:53:52,25402,16.2960,0.1249,0
18:53:58,25447,12.9210,0.1246,0
18:54:03,25492,6.7690,0.1242,0
18:54:08,25525,5.4860,0.1240,0
18:54:13,25569,14.4150,0.1237,0
18:54:18,25602,10.1580,0.1234,0
18:54:23,25647,15.6770,0.1231,0
18:54:28,25681,12.0000,0.1229,0
18:54:33,25726,14.6310,0.1225,0
18:54:38,25771,16.2660,0.1222,0
18:54:44,25805,8.9450,0.1220,0
18:54:49,25850,15.6810,0.1216,0
18:54:54,25883,10.4320,0.1214,0
18:54:59,25916,12.8720,0.1212,0
18:55:04,25960,15.5840,0.1208,0
18:55:09,26004,9.7060,0.1205,0
18:55:14,26037,5.8000,0.1203,0
18:55:19,26081,16.6780,0.1200,0
18:55:24,26114,8.3390,0.1198,0
18:55:29,26158,12.2810,0.1195,0
18:55:34,26191,3.7690,0.1192,0
18:55:39,26235,13.8340,0.1189,0
18:55:44,26279,11.9240,0.1186,0
18:55:49,26323,9.4670,0.1183,0
18:55:54,26356,1.8040,0.1181,0
18:56:00,26389,7.4540,0.1179,0
18:56:05,26421,10.4770,0.1177,0
18:56:10,26453,9.5830,0.1174,0
18:56:15,26496,16.5970,0.1172,0
18:56:21,26539,11.0060,0.1169,0
