Timestamp,Batch,Loss,Avg_Reward,Buffer_Size,Epsilon
,CHECKPOINT BATCH 71210,5.4624,,,
,CHECKPOINT BATCH 71215,8.0165,,,
,CHECKPOINT BATCH 71220,9.1507,,,
,CHECKPOINT BATCH 71225,15.2238,,,
10:57:44,71227,7.4990,22.1255,5000,0.0508
,CHECKPOINT BATCH 71230,7.4755,,,
,CHECKPOINT BATCH 71235,9.3562,,,
,CHECKPOINT BATCH 71240,11.5592,,,
,CHECKPOINT BATCH 71245,10.8285,,,
10:57:46,71246,9.9272,17.6575,5000,0.0508
,CHECKPOINT BATCH 71250,8.3737,,,
,CHECKPOINT BATCH 71255,6.9521,,,
10:57:50,71260,9.6176,17.9810,5000,0.0508
,CHECKPOINT BATCH 71260,9.6176,,,
,CHECKPOINT BATCH 71265,6.7580,,,
,CHECKPOINT BATCH 71270,6.2063,,,
,CHECKPOINT BATCH 71275,10.4301,,,
10:57:52,71279,9.7369,16.0030,5000,0.0508
,CHECKPOINT BATCH 71280,10.0584,,,
,CHECKPOINT BATCH 71285,10.6700,,,
,CHECKPOINT BATCH 71290,6.1359,,,
,CHECKPOINT BATCH 71295,8.3676,,,
10:57:54,71298,6.5227,14.9370,5000,0.0508
,CHECKPOINT BATCH 71300,13.7624,,,
,CHECKPOINT BATCH 71305,9.6933,,,
,CHECKPOINT BATCH 71310,6.8330,,,
,CHECKPOINT BATCH 71315,7.2586,,,
10:57:56,71317,8.1026,13.2915,5000,0.0508
,CHECKPOINT BATCH 71320,8.9043,,,
,CHECKPOINT BATCH 71325,6.1599,,,
,CHECKPOINT BATCH 71330,6.4910,,,
,CHECKPOINT BATCH 71335,11.6730,,,
10:57:58,71336,7.5814,14.3555,5000,0.0508
,CHECKPOINT BATCH 71340,13.4320,,,
10:58:01,71342,6.1975,14.8075,5000,0.0508
,CHECKPOINT BATCH 71345,7.7547,,,
,CHECKPOINT BATCH 71350,9.9526,,,
,CHECKPOINT BATCH 71355,8.6864,,,
,CHECKPOINT BATCH 71360,7.1463,,,
10:58:03,71361,6.4257,17.4025,5000,0.0508
,CHECKPOINT BATCH 71365,8.3861,,,
,CHECKPOINT BATCH 71370,18.1093,,,
,CHECKPOINT BATCH 71375,7.7684,,,
10:58:05,71379,9.8558,19.0705,5000,0.0508
,CHECKPOINT BATCH 71380,9.6384,,,
,CHECKPOINT BATCH 71385,9.1347,,,
,CHECKPOINT BATCH 71390,7.6287,,,
,CHECKPOINT BATCH 71395,9.1641,,,
10:58:07,71398,6.4687,19.8365,5000,0.0508
,CHECKPOINT BATCH 71400,8.5429,,,
,CHECKPOINT BATCH 71405,7.4745,,,
,CHECKPOINT BATCH 71410,10.9855,,,
,CHECKPOINT BATCH 71415,12.0773,,,
10:58:09,71417,9.6974,20.7275,5000,0.0508
,CHECKPOINT BATCH 71420,6.9795,,,
10:58:12,71423,10.8521,21.7320,5000,0.0508
,CHECKPOINT BATCH 71425,10.2231,,,
,CHECKPOINT BATCH 71430,7.2791,,,
,CHECKPOINT BATCH 71435,11.2009,,,
,CHECKPOINT BATCH 71440,10.1178,,,
10:58:14,71442,7.1970,20.2585,5000,0.0507
,CHECKPOINT BATCH 71445,10.3331,,,
,CHECKPOINT BATCH 71450,14.4343,,,
,CHECKPOINT BATCH 71455,14.1217,,,
,CHECKPOINT BATCH 71460,10.0018,,,
10:58:16,71461,4.6103,21.6190,5000,0.0507
,CHECKPOINT BATCH 71465,8.5322,,,
,CHECKPOINT BATCH 71470,11.4776,,,
,CHECKPOINT BATCH 71475,8.4987,,,
10:58:18,71480,9.0198,21.7920,5000,0.0507
,CHECKPOINT BATCH 71480,9.0198,,,
,CHECKPOINT BATCH 71485,10.9714,,,
,CHECKPOINT BATCH 71490,6.3345,,,
,CHECKPOINT BATCH 71495,8.1756,,,
10:58:21,71499,13.3393,19.9730,5000,0.0507
,CHECKPOINT BATCH 71500,8.6275,,,
,CHECKPOINT BATCH 71505,7.9058,,,
,CHECKPOINT BATCH 71510,12.2375,,,
,CHECKPOINT BATCH 71515,11.8974,,,
10:58:23,71518,11.5303,18.3275,5000,0.0507
,CHECKPOINT BATCH 71520,9.0577,,,
,CHECKPOINT BATCH 71525,10.0980,,,
,CHECKPOINT BATCH 71530,13.2289,,,
,CHECKPOINT BATCH 71535,6.0347,,,
10:58:27,71537,9.9235,19.6040,5000,0.0507
,CHECKPOINT BATCH 71540,8.3708,,,
,CHECKPOINT BATCH 71545,11.1625,,,
,CHECKPOINT BATCH 71550,6.9923,,,
,CHECKPOINT BATCH 71555,9.8346,,,
10:58:29,71556,17.1420,16.2805,5000,0.0507
,CHECKPOINT BATCH 71560,12.5927,,,
,CHECKPOINT BATCH 71565,9.0113,,,
,CHECKPOINT BATCH 71570,9.7575,,,
10:58:31,71575,8.7286,16.8625,5000,0.0507
,CHECKPOINT BATCH 71575,8.7286,,,
,CHECKPOINT BATCH 71580,5.5752,,,
,CHECKPOINT BATCH 71585,7.2351,,,
,CHECKPOINT BATCH 71590,9.1013,,,
10:58:33,71594,12.8598,18.2270,5000,0.0507
,CHECKPOINT BATCH 71595,10.1531,,,
,CHECKPOINT BATCH 71600,8.7676,,,
,CHECKPOINT BATCH 71605,7.7387,,,
,CHECKPOINT BATCH 71610,8.5656,,,
10:58:35,71613,8.7619,19.1290,5000,0.0507
,CHECKPOINT BATCH 71615,8.2767,,,
,CHECKPOINT BATCH 71620,13.3413,,,
,CHECKPOINT BATCH 71625,7.1530,,,
,CHECKPOINT BATCH 71630,10.1414,,,
10:58:40,71632,5.0566,21.3030,5000,0.0507
,CHECKPOINT BATCH 71635,7.3812,,,
,CHECKPOINT BATCH 71640,6.8489,,,
,CHECKPOINT BATCH 71645,7.0574,,,
,CHECKPOINT BATCH 71650,6.0006,,,
10:58:42,71651,7.0523,20.2890,5000,0.0507
,CHECKPOINT BATCH 71655,5.8487,,,
,CHECKPOINT BATCH 71660,6.1858,,,
,CHECKPOINT BATCH 71665,12.3977,,,
10:58:44,71670,9.5000,20.4440,5000,0.0507
,CHECKPOINT BATCH 71670,9.5000,,,
,CHECKPOINT BATCH 71675,5.7582,,,
,CHECKPOINT BATCH 71680,12.6603,,,
10:58:48,71685,12.1772,19.3815,5000,0.0507
,CHECKPOINT BATCH 71685,12.1772,,,
,CHECKPOINT BATCH 71690,18.0946,,,
,CHECKPOINT BATCH 71695,6.1181,,,
,CHECKPOINT BATCH 71700,11.4416,,,
10:58:50,71704,7.2232,16.4745,5000,0.0507
,CHECKPOINT BATCH 71705,11.1651,,,
,CHECKPOINT BATCH 71710,7.8133,,,
,CHECKPOINT BATCH 71715,8.8544,,,
,CHECKPOINT BATCH 71720,9.4500,,,
10:58:52,71723,8.7664,17.2115,5000,0.0507
,CHECKPOINT BATCH 71725,11.5072,,,
,CHECKPOINT BATCH 71730,7.1569,,,
,CHECKPOINT BATCH 71735,7.6108,,,
,CHECKPOINT BATCH 71740,8.2018,,,
10:58:54,71742,7.8839,18.9970,5000,0.0507
,CHECKPOINT BATCH 71745,10.0962,,,
,CHECKPOINT BATCH 71750,7.9325,,,
,CHECKPOINT BATCH 71755,8.1510,,,
,CHECKPOINT BATCH 71760,12.6741,,,
10:58:56,71761,13.1579,18.5540,5000,0.0507
,CHECKPOINT BATCH 71765,7.0848,,,
,CHECKPOINT BATCH 71770,8.1075,,,
,CHECKPOINT BATCH 71775,6.0551,,,
10:58:58,71780,7.8896,16.4745,5000,0.0507
,CHECKPOINT BATCH 71780,7.8896,,,
,CHECKPOINT BATCH 71785,8.2127,,,
,CHECKPOINT BATCH 71790,10.0980,,,
,CHECKPOINT BATCH 71795,8.2213,,,
10:59:00,71799,10.1255,17.7170,5000,0.0507
,CHECKPOINT BATCH 71800,8.1335,,,
,CHECKPOINT BATCH 71805,7.6803,,,
10:59:04,71809,6.7546,17.9825,5000,0.0507
,CHECKPOINT BATCH 71810,10.7924,,,
,CHECKPOINT BATCH 71815,6.8822,,,
,CHECKPOINT BATCH 71820,6.2142,,,
,CHECKPOINT BATCH 71825,6.5660,,,
10:59:06,71828,7.1604,14.3370,5000,0.0507
,CHECKPOINT BATCH 71830,7.9391,,,
,CHECKPOINT BATCH 71835,7.2649,,,
,CHECKPOINT BATCH 71840,7.5306,,,
,CHECKPOINT BATCH 71845,8.0552,,,
10:59:08,71847,8.8944,14.4520,5000,0.0507
,CHECKPOINT BATCH 71850,9.4125,,,
,CHECKPOINT BATCH 71855,8.9852,,,
,CHECKPOINT BATCH 71860,6.3521,,,
,CHECKPOINT BATCH 71865,7.2335,,,
10:59:10,71866,12.6690,15.7690,5000,0.0507
,CHECKPOINT BATCH 71870,10.6866,,,
,CHECKPOINT BATCH 71875,9.4237,,,
,CHECKPOINT BATCH 71880,12.5268,,,
10:59:12,71885,6.8518,16.5105,5000,0.0507
,CHECKPOINT BATCH 71885,6.8518,,,
,CHECKPOINT BATCH 71890,7.1559,,,
,CHECKPOINT BATCH 71895,7.6748,,,
10:59:16,71897,6.7571,16.5040,5000,0.0507
,CHECKPOINT BATCH 71900,5.3556,,,
,CHECKPOINT BATCH 71905,7.0055,,,
,CHECKPOINT BATCH 71910,8.3351,,,
,CHECKPOINT BATCH 71915,6.8900,,,
10:59:18,71916,8.3303,14.8465,5000,0.0507
,CHECKPOINT BATCH 71920,13.5570,,,
,CHECKPOINT BATCH 71925,8.8290,,,
,CHECKPOINT BATCH 71930,8.7870,,,
10:59:20,71935,11.1180,16.8220,5000,0.0507
,CHECKPOINT BATCH 71935,11.1180,,,
,CHECKPOINT BATCH 71940,9.2615,,,
,CHECKPOINT BATCH 71945,7.4339,,,
,CHECKPOINT BATCH 71950,14.4963,,,
10:59:22,71954,7.7239,17.1340,5000,0.0507
,CHECKPOINT BATCH 71955,14.8195,,,
,CHECKPOINT BATCH 71960,8.0700,,,
,CHECKPOINT BATCH 71965,8.5343,,,
,CHECKPOINT BATCH 71970,9.6073,,,
10:59:24,71972,8.0838,18.1980,5000,0.0507
,CHECKPOINT BATCH 71975,7.5775,,,
,CHECKPOINT BATCH 71980,10.7942,,,
,CHECKPOINT BATCH 71985,7.8478,,,
,CHECKPOINT BATCH 71990,10.9308,,,
10:59:29,71991,5.8956,20.8540,5000,0.0507
,CHECKPOINT BATCH 71995,6.7243,,,
,CHECKPOINT BATCH 72000,11.3869,,,
,CHECKPOINT BATCH 72005,10.4879,,,
10:59:31,72010,13.0089,24.8090,5000,0.0507
,CHECKPOINT BATCH 72010,13.0089,,,
,CHECKPOINT BATCH 72015,7.9682,,,
,CHECKPOINT BATCH 72020,8.9864,,,
,CHECKPOINT BATCH 72025,8.7613,,,
10:59:33,72029,8.6689,26.2005,5000,0.0507
,CHECKPOINT BATCH 72030,9.2723,,,
,CHECKPOINT BATCH 72035,6.4840,,,
,CHECKPOINT BATCH 72040,8.3534,,,
,CHECKPOINT BATCH 72045,9.3534,,,
10:59:35,72048,8.9540,25.7510,5000,0.0507
,CHECKPOINT BATCH 72050,9.5466,,,
,CHECKPOINT BATCH 72055,8.6191,,,
,CHECKPOINT BATCH 72060,10.3549,,,
,CHECKPOINT BATCH 72065,8.2123,,,
10:59:37,72067,8.5241,22.9020,5000,0.0507
,CHECKPOINT BATCH 72070,13.1996,,,
,CHECKPOINT BATCH 72075,8.8212,,,
,CHECKPOINT BATCH 72080,10.0161,,,
,CHECKPOINT BATCH 72085,9.2513,,,
10:59:39,72086,6.6103,20.2920,5000,0.0507
,CHECKPOINT BATCH 72090,9.8303,,,
10:59:42,72093,6.2856,19.2305,5000,0.0507
,CHECKPOINT BATCH 72095,8.1120,,,
,CHECKPOINT BATCH 72100,9.2381,,,
,CHECKPOINT BATCH 72105,5.5595,,,
,CHECKPOINT BATCH 72110,8.4999,,,
10:59:44,72112,7.3342,17.9190,5000,0.0507
,CHECKPOINT BATCH 72115,8.0953,,,
,CHECKPOINT BATCH 72120,13.7047,,,
,CHECKPOINT BATCH 72125,8.2753,,,
,CHECKPOINT BATCH 72130,6.1352,,,
10:59:46,72131,11.2658,16.8560,5000,0.0507
,CHECKPOINT BATCH 72135,20.2953,,,
,CHECKPOINT BATCH 72140,13.2044,,,
,CHECKPOINT BATCH 72145,12.7530,,,
10:59:48,72150,7.5992,18.5265,5000,0.0507
,CHECKPOINT BATCH 72150,7.5992,,,
,CHECKPOINT BATCH 72155,4.9833,,,
,CHECKPOINT BATCH 72160,8.6267,,,
,CHECKPOINT BATCH 72165,14.3495,,,
10:59:50,72169,13.8901,20.6595,5000,0.0507
,CHECKPOINT BATCH 72170,7.5743,,,
,CHECKPOINT BATCH 72175,7.6666,,,
10:59:54,72179,7.6746,22.2855,5000,0.0507
,CHECKPOINT BATCH 72180,13.7335,,,
,CHECKPOINT BATCH 72185,17.0142,,,
,CHECKPOINT BATCH 72190,9.6289,,,
,CHECKPOINT BATCH 72195,10.4609,,,
10:59:56,72198,9.5876,23.2815,5000,0.0507
,CHECKPOINT BATCH 72200,6.8768,,,
,CHECKPOINT BATCH 72205,11.7629,,,
,CHECKPOINT BATCH 72210,5.7767,,,
,CHECKPOINT BATCH 72215,6.0115,,,
10:59:58,72217,7.6328,23.8635,5000,0.0507
,CHECKPOINT BATCH 72220,6.8344,,,
,CHECKPOINT BATCH 72225,8.8783,,,
,CHECKPOINT BATCH 72230,10.3788,,,
11:00:02,72232,16.4468,22.7860,5000,0.0507
,CHECKPOINT BATCH 72235,15.2056,,,
,CHECKPOINT BATCH 72240,13.3996,,,
,CHECKPOINT BATCH 72245,7.6308,,,
,CHECKPOINT BATCH 72250,13.7481,,,
11:00:04,72251,14.7620,18.5110,5000,0.0507
,CHECKPOINT BATCH 72255,5.9141,,,
,CHECKPOINT BATCH 72260,8.9357,,,
,CHECKPOINT BATCH 72265,7.8343,,,
11:00:06,72270,8.2952,19.5950,5000,0.0507
,CHECKPOINT BATCH 72270,8.2952,,,
,CHECKPOINT BATCH 72275,11.7614,,,
,CHECKPOINT BATCH 72280,10.9019,,,
,CHECKPOINT BATCH 72285,6.7769,,,
11:00:08,72289,18.4133,21.4745,5000,0.0507
,CHECKPOINT BATCH 72290,9.8179,,,
,CHECKPOINT BATCH 72295,9.6324,,,
,CHECKPOINT BATCH 72300,9.6159,,,
,CHECKPOINT BATCH 72305,5.7373,,,
11:00:10,72308,11.6415,19.2280,5000,0.0507
,CHECKPOINT BATCH 72310,12.9533,,,
,CHECKPOINT BATCH 72315,12.4720,,,
,CHECKPOINT BATCH 72320,7.1528,,,
11:00:14,72324,7.6085,16.9470,5000,0.0507
,CHECKPOINT BATCH 72325,10.9177,,,
,CHECKPOINT BATCH 72330,8.3827,,,
,CHECKPOINT BATCH 72335,10.5758,,,
,CHECKPOINT BATCH 72340,12.2410,,,
11:00:16,72343,10.7862,18.0010,5000,0.0507
,CHECKPOINT BATCH 72345,8.6740,,,
,CHECKPOINT BATCH 72350,11.5856,,,
,CHECKPOINT BATCH 72355,15.8894,,,
,CHECKPOINT BATCH 72360,9.4419,,,
11:00:19,72362,9.2975,19.1410,5000,0.0507
,CHECKPOINT BATCH 72365,10.7216,,,
,CHECKPOINT BATCH 72370,9.2246,,,
,CHECKPOINT BATCH 72375,12.9159,,,
,CHECKPOINT BATCH 72380,5.8678,,,
11:00:21,72381,11.4585,17.2770,5000,0.0507
,CHECKPOINT BATCH 72385,10.2493,,,
,CHECKPOINT BATCH 72390,11.2420,,,
,CHECKPOINT BATCH 72395,8.6032,,,
11:00:23,72400,9.5864,16.5330,5000,0.0507
,CHECKPOINT BATCH 72400,9.5864,,,
,CHECKPOINT BATCH 72405,8.5675,,,
,CHECKPOINT BATCH 72410,7.8739,,,
,CHECKPOINT BATCH 72415,11.8982,,,
11:00:25,72419,9.8883,16.4040,5000,0.0507
,CHECKPOINT BATCH 72420,7.2350,,,
,CHECKPOINT BATCH 72425,10.6738,,,
,CHECKPOINT BATCH 72430,6.9370,,,
,CHECKPOINT BATCH 72435,9.8460,,,
11:00:27,72438,11.5220,17.6400,5000,0.0507
,CHECKPOINT BATCH 72440,9.5807,,,
,CHECKPOINT BATCH 72445,10.7365,,,
,CHECKPOINT BATCH 72450,7.9819,,,
,CHECKPOINT BATCH 72455,8.4834,,,
11:00:29,72457,13.3301,12.9655,5000,0.0507
,CHECKPOINT BATCH 72460,8.2377,,,
,CHECKPOINT BATCH 72465,10.3509,,,
,CHECKPOINT BATCH 72470,10.9980,,,
,CHECKPOINT BATCH 72475,6.8055,,,
11:00:31,72476,9.0925,8.8770,5000,0.0507
,CHECKPOINT BATCH 72480,7.8690,,,
,CHECKPOINT BATCH 72485,7.4064,,,
,CHECKPOINT BATCH 72490,9.2804,,,
11:00:33,72495,8.0575,5.9945,5000,0.0507
,CHECKPOINT BATCH 72495,8.0575,,,
,CHECKPOINT BATCH 72500,7.5540,,,
,CHECKPOINT BATCH 72505,7.7142,,,
,CHECKPOINT BATCH 72510,6.0516,,,
11:00:37,72513,10.1038,3.0635,5000,0.0507
,CHECKPOINT BATCH 72515,6.6415,,,
,CHECKPOINT BATCH 72520,13.1561,,,
,CHECKPOINT BATCH 72525,8.2130,,,
,CHECKPOINT BATCH 72530,7.2213,,,
11:00:40,72532,7.6391,1.9695,5000,0.0507
,CHECKPOINT BATCH 72535,9.5015,,,
,CHECKPOINT BATCH 72540,10.2934,,,
,CHECKPOINT BATCH 72545,6.7972,,,
,CHECKPOINT BATCH 72550,7.8431,,,
11:00:42,72551,8.3599,6.5140,5000,0.0507
,CHECKPOINT BATCH 72555,12.6826,,,
,CHECKPOINT BATCH 72560,9.2499,,,
,CHECKPOINT BATCH 72565,8.7954,,,
11:00:44,72570,6.4162,9.4200,5000,0.0507
,CHECKPOINT BATCH 72570,6.4162,,,
,CHECKPOINT BATCH 72575,7.0640,,,
,CHECKPOINT BATCH 72580,9.3395,,,
,CHECKPOINT BATCH 72585,7.4924,,,
11:00:46,72589,5.7062,13.0560,5000,0.0507
,CHECKPOINT BATCH 72590,7.5660,,,
,CHECKPOINT BATCH 72595,9.8387,,,
,CHECKPOINT BATCH 72600,13.9847,,,
11:00:49,72601,12.9704,14.2530,5000,0.0507
,CHECKPOINT BATCH 72605,7.2395,,,
,CHECKPOINT BATCH 72610,7.9561,,,
,CHECKPOINT BATCH 72615,8.1630,,,
11:00:52,72620,14.0640,17.7790,5000,0.0507
,CHECKPOINT BATCH 72620,14.0640,,,
,CHECKPOINT BATCH 72625,7.1013,,,
,CHECKPOINT BATCH 72630,7.5335,,,
,CHECKPOINT BATCH 72635,13.5292,,,
11:00:54,72639,11.6762,19.3070,5000,0.0507
,CHECKPOINT BATCH 72640,9.8488,,,
,CHECKPOINT BATCH 72645,6.4749,,,
,CHECKPOINT BATCH 72650,10.8428,,,
,CHECKPOINT BATCH 72655,6.6009,,,
11:00:56,72658,6.2738,18.3895,5000,0.0507
,CHECKPOINT BATCH 72660,6.5563,,,
,CHECKPOINT BATCH 72665,8.9382,,,
,CHECKPOINT BATCH 72670,6.5113,,,
,CHECKPOINT BATCH 72675,8.7067,,,
11:00:58,72677,8.6376,18.0695,5000,0.0507
,CHECKPOINT BATCH 72680,9.2362,,,
,CHECKPOINT BATCH 72685,14.1315,,,
,CHECKPOINT BATCH 72690,6.7236,,,
,CHECKPOINT BATCH 72695,9.7938,,,
11:01:00,72696,7.1139,17.3835,5000,0.0507
,CHECKPOINT BATCH 72700,11.2405,,,
,CHECKPOINT BATCH 72705,6.6200,,,
,CHECKPOINT BATCH 72710,10.8513,,,
11:01:04,72715,9.2334,17.9545,5000,0.0507
,CHECKPOINT BATCH 72715,9.2334,,,
,CHECKPOINT BATCH 72720,12.2718,,,
,CHECKPOINT BATCH 72725,7.3096,,,
,CHECKPOINT BATCH 72730,6.4935,,,
11:01:06,72734,8.0412,16.9230,5000,0.0507
,CHECKPOINT BATCH 72735,8.3201,,,
,CHECKPOINT BATCH 72740,9.4224,,,
,CHECKPOINT BATCH 72745,7.3050,,,
,CHECKPOINT BATCH 72750,8.1440,,,
11:01:08,72753,7.9672,17.7275,5000,0.0507
,CHECKPOINT BATCH 72755,9.7324,,,
,CHECKPOINT BATCH 72760,7.5760,,,
,CHECKPOINT BATCH 72765,5.8392,,,
,CHECKPOINT BATCH 72770,7.7711,,,
11:01:11,72772,7.2324,18.4695,5000,0.0507
,CHECKPOINT BATCH 72775,9.5917,,,
,CHECKPOINT BATCH 72780,9.7200,,,
,CHECKPOINT BATCH 72785,6.6369,,,
,CHECKPOINT BATCH 72790,10.8033,,,
11:01:13,72791,11.0647,17.9640,5000,0.0507
,CHECKPOINT BATCH 72795,8.5192,,,
,CHECKPOINT BATCH 72800,7.0444,,,
,CHECKPOINT BATCH 72805,11.3575,,,
11:01:15,72810,8.2026,18.2090,5000,0.0507
,CHECKPOINT BATCH 72810,8.2026,,,
,CHECKPOINT BATCH 72815,7.0848,,,
,CHECKPOINT BATCH 72820,11.7939,,,
,CHECKPOINT BATCH 72825,6.0595,,,
11:01:19,72829,8.9815,17.7620,5000,0.0507
,CHECKPOINT BATCH 72830,10.8522,,,
,CHECKPOINT BATCH 72835,11.1384,,,
,CHECKPOINT BATCH 72840,7.9629,,,
,CHECKPOINT BATCH 72845,11.7305,,,
11:01:21,72848,9.4181,14.1965,5000,0.0507
,CHECKPOINT BATCH 72850,8.1888,,,
,CHECKPOINT BATCH 72855,9.7998,,,
,CHECKPOINT BATCH 72860,7.5595,,,
,CHECKPOINT BATCH 72865,7.9372,,,
11:01:23,72867,7.6894,15.0915,5000,0.0507
,CHECKPOINT BATCH 72870,8.1786,,,
,CHECKPOINT BATCH 72875,8.2602,,,
,CHECKPOINT BATCH 72880,7.0793,,,
,CHECKPOINT BATCH 72885,9.6916,,,
11:01:25,72886,7.3189,18.1330,5000,0.0506
,CHECKPOINT BATCH 72890,7.7019,,,
,CHECKPOINT BATCH 72895,10.0373,,,
11:01:29,72900,8.2632,17.8380,5000,0.0506
,CHECKPOINT BATCH 72900,8.2632,,,
,CHECKPOINT BATCH 72905,9.4784,,,
,CHECKPOINT BATCH 72910,9.9264,,,
,CHECKPOINT BATCH 72915,11.1395,,,
11:01:31,72919,10.9428,18.1385,5000,0.0506
,CHECKPOINT BATCH 72920,10.4773,,,
,CHECKPOINT BATCH 72925,9.2459,,,
,CHECKPOINT BATCH 72930,7.9369,,,
,CHECKPOINT BATCH 72935,8.4639,,,
11:01:33,72938,6.7072,20.1930,5000,0.0506
,CHECKPOINT BATCH 72940,9.8472,,,
,CHECKPOINT BATCH 72945,6.8076,,,
11:01:37,72949,8.1129,20.1915,5000,0.0506
,CHECKPOINT BATCH 72950,8.6370,,,
,CHECKPOINT BATCH 72955,10.2464,,,
,CHECKPOINT BATCH 72960,9.8818,,,
,CHECKPOINT BATCH 72965,6.8086,,,
11:01:39,72968,5.1258,17.9405,5000,0.0506
,CHECKPOINT BATCH 72970,5.1365,,,
,CHECKPOINT BATCH 72975,15.2458,,,
,CHECKPOINT BATCH 72980,6.5636,,,
,CHECKPOINT BATCH 72985,7.6791,,,
11:01:41,72987,6.2860,17.5125,5000,0.0506
,CHECKPOINT BATCH 72990,8.3107,,,
,CHECKPOINT BATCH 72995,8.1710,,,
,CHECKPOINT BATCH 73000,5.7995,,,
,CHECKPOINT BATCH 73005,9.6942,,,
11:01:43,73006,11.5688,18.9890,5000,0.0506
,CHECKPOINT BATCH 73010,5.5157,,,
11:01:47,73015,9.5650,18.0645,5000,0.0506
,CHECKPOINT BATCH 73015,9.5650,,,
,CHECKPOINT BATCH 73020,6.4802,,,
,CHECKPOINT BATCH 73025,6.2326,,,
,CHECKPOINT BATCH 73030,5.1664,,,
11:01:49,73034,7.0772,17.2285,5000,0.0506
,CHECKPOINT BATCH 73035,10.5322,,,
,CHECKPOINT BATCH 73040,10.2698,,,
,CHECKPOINT BATCH 73045,10.4062,,,
,CHECKPOINT BATCH 73050,7.9732,,,
11:01:51,73053,8.4709,17.0595,5000,0.0506
,CHECKPOINT BATCH 73055,10.0008,,,
,CHECKPOINT BATCH 73060,9.4967,,,
,CHECKPOINT BATCH 73065,15.2518,,,
,CHECKPOINT BATCH 73070,8.7136,,,
11:01:53,73072,7.9361,16.0285,5000,0.0506
,CHECKPOINT BATCH 73075,7.2132,,,
,CHECKPOINT BATCH 73080,8.9311,,,
,CHECKPOINT BATCH 73085,8.4574,,,
,CHECKPOINT BATCH 73090,7.1494,,,
11:01:55,73091,15.6101,13.8860,5000,0.0506
,CHECKPOINT BATCH 73095,9.6548,,,
,CHECKPOINT BATCH 73100,11.1343,,,
,CHECKPOINT BATCH 73105,7.0911,,,
11:01:57,73110,9.0241,13.5790,5000,0.0506
,CHECKPOINT BATCH 73110,9.0241,,,
,CHECKPOINT BATCH 73115,6.6446,,,
,CHECKPOINT BATCH 73120,8.7110,,,
,CHECKPOINT BATCH 73125,7.0294,,,
11:01:59,73129,6.2605,12.8435,5000,0.0506
,CHECKPOINT BATCH 73130,7.7729,,,
,CHECKPOINT BATCH 73135,7.2589,,,
,CHECKPOINT BATCH 73140,9.9349,,,
,CHECKPOINT BATCH 73145,8.2596,,,
11:02:01,73148,6.3987,10.9170,5000,0.0506
,CHECKPOINT BATCH 73150,12.2036,,,
,CHECKPOINT BATCH 73155,8.8180,,,
,CHECKPOINT BATCH 73160,6.2149,,,
,CHECKPOINT BATCH 73165,6.3150,,,
11:02:03,73167,10.0875,8.3135,5000,0.0506
,CHECKPOINT BATCH 73170,8.2302,,,
,CHECKPOINT BATCH 73175,6.7916,,,
,CHECKPOINT BATCH 73180,7.7328,,,
,CHECKPOINT BATCH 73185,10.2750,,,
11:02:05,73186,7.6281,5.5290,5000,0.0506
,CHECKPOINT BATCH 73190,9.5027,,,
,CHECKPOINT BATCH 73195,8.7792,,,
,CHECKPOINT BATCH 73200,7.0234,,,
11:02:07,73205,9.0270,3.9135,5000,0.0506
,CHECKPOINT BATCH 73205,9.0270,,,
,CHECKPOINT BATCH 73210,11.4659,,,
,CHECKPOINT BATCH 73215,6.6879,,,
11:02:11,73217,13.8401,2.5610,5000,0.0506
,CHECKPOINT BATCH 73220,11.5129,,,
,CHECKPOINT BATCH 73225,6.7227,,,
,CHECKPOINT BATCH 73230,7.1109,,,
,CHECKPOINT BATCH 73235,6.2090,,,
11:02:13,73236,9.4965,4.4340,5000,0.0506
,CHECKPOINT BATCH 73240,11.5704,,,
,CHECKPOINT BATCH 73245,6.1781,,,
,CHECKPOINT BATCH 73250,7.4758,,,
11:02:15,73255,12.4055,8.2120,5000,0.0506
,CHECKPOINT BATCH 73255,12.4055,,,
,CHECKPOINT BATCH 73260,14.4140,,,
,CHECKPOINT BATCH 73265,8.8971,,,
,CHECKPOINT BATCH 73270,9.0250,,,
11:02:17,73274,8.9996,12.1755,5000,0.0506
,CHECKPOINT BATCH 73275,7.8668,,,
,CHECKPOINT BATCH 73280,9.8183,,,
,CHECKPOINT BATCH 73285,8.3160,,,
,CHECKPOINT BATCH 73290,9.5580,,,
11:02:19,73293,8.6157,15.2420,5000,0.0506
,CHECKPOINT BATCH 73295,9.6322,,,
,CHECKPOINT BATCH 73300,8.0666,,,
,CHECKPOINT BATCH 73305,9.6801,,,
,CHECKPOINT BATCH 73310,7.1766,,,
11:02:21,73312,5.4161,17.3950,5000,0.0506
,CHECKPOINT BATCH 73315,5.5002,,,
,CHECKPOINT BATCH 73320,9.2338,,,
,CHECKPOINT BATCH 73325,9.0667,,,
,CHECKPOINT BATCH 73330,8.7571,,,
11:02:24,73331,9.3126,16.5800,5000,0.0506
11:02:26,73333,10.3140,17.1155,5000,0.0506
,CHECKPOINT BATCH 73335,15.1043,,,
,CHECKPOINT BATCH 73340,8.5915,,,
,CHECKPOINT BATCH 73345,8.2604,,,
,CHECKPOINT BATCH 73350,10.1327,,,
